hour,baseFee_gwei
2026-07-02 14:00:00,0.148505062
2026-07-02 15:00:00,0.301089796
2026-07-02 16:00:00,0.693954559
2026-07-02 17:00:00,2.328630573
2026-07-02 18:00:00,0.997606588
2026-07-02 19:00:00,1.031813045
2026-07-02 20:00:00,0.430299993
2026-07-02 21:00:00,0.320338012
2026-07-02 22:00:00,0.39415379
2026-07-02 23:00:00,0.180427211
2026-07-03 00:00:00,0.232405546
2026-07-03 01:00:00,0.161122144
2026-07-03 02:00:00,0.102218634
2026-07-03 03:00:00,0.084651832
2026-07-03 04:00:00,0.098372183
2026-07-03 05:00:00,0.198779623
2026-07-03 06:00:00,0.103768355
2026-07-03 07:00:00,0.081318981
2026-07-03 08:00:00,0.069338669
2026-07-03 09:00:00,0.094386134
2026-07-03 10:00:00,0.073999782
2026-07-03 11:00:00,0.086412363
2026-07-03 12:00:00,0.108456722
2026-07-03 13:00:00,0.102247033
2026-07-03 14:00:00,0.118397679
2026-07-03 15:00:00,0.127112604
2026-07-03 16:00:00,0.154750798
2026-07-03 17:00:00,0.154083057
2026-07-03 18:00:00,0.164000508
2026-07-03 19:00:00,0.174559819
2026-07-03 20:00:00,0.110875681
2026-07-03 21:00:00,0.093752824
2026-07-03 22:00:00,0.090467826
2026-07-03 23:00:00,0.073008107
2026-07-04 00:00:00,0.073408841
2026-07-04 01:00:00,0.067629193
2026-07-04 02:00:00,0.064178548
2026-07-04 03:00:00,0.068208124
2026-07-04 04:00:00,0.060370933
2026-07-04 05:00:00,0.0573534
2026-07-04 06:00:00,0.080224764
2026-07-04 07:00:00,0.112752855
2026-07-04 08:00:00,0.07656256
2026-07-04 09:00:00,0.065527332
2026-07-04 10:00:00,0.064998696
2026-07-04 11:00:00,0.061661219
2026-07-04 12:00:00,0.072180576
2026-07-04 13:00:00,0.08203917
2026-07-04 14:00:00,0.082018104
2026-07-04 15:00:00,0.079186665
2026-07-04 16:00:00,0.112816164
2026-07-04 17:00:00,0.09150838
2026-07-04 18:00:00,0.132209315
2026-07-04 19:00:00,0.157707857
2026-07-04 20:00:00,0.096005876
2026-07-04 21:00:00,0.083095774
2026-07-04 22:00:00,0.102844388
2026-07-04 23:00:00,0.093102224
2026-07-05 00:00:00,0.07069104
2026-07-05 01:00:00,0.077871598
2026-07-05 02:00:00,0.073277272
2026-07-05 03:00:00,0.083937609
2026-07-05 04:00:00,0.096649734
2026-07-05 05:00:00,0.078286659
2026-07-05 06:00:00,0.065598564
2026-07-05 07:00:00,0.071963331
2026-07-05 08:00:00,0.086857088
2026-07-05 09:00:00,0.066012627
2026-07-05 10:00:00,0.070905532
2026-07-05 11:00:00,0.085123523
2026-07-05 12:00:00,0.200822412
2026-07-05 13:00:00,0.082551749
2026-07-05 14:00:00,0.123339778
2026-07-05 15:00:00,0.07670135
2026-07-05 16:00:00,0.117408905
2026-07-05 17:00:00,0.067401535
2026-07-05 18:00:00,0.102191475
2026-07-05 19:00:00,0.162622417
2026-07-05 20:00:00,0.126085929
2026-07-05 21:00:00,0.168665478
2026-07-05 22:00:00,0.083946041
2026-07-05 23:00:00,0.066860381
2026-07-06 00:00:00,0.073009675
2026-07-06 01:00:00,0.078608509
2026-07-06 02:00:00,0.075935016
2026-07-06 03:00:00,0.116582842
2026-07-06 04:00:00,0.063807911
2026-07-06 05:00:00,0.071908955
2026-07-06 06:00:00,0.090928854
2026-07-06 07:00:00,0.08094642
2026-07-06 08:00:00,0.062586519
2026-07-06 09:00:00,0.086889401
2026-07-06 10:00:00,0.100823729
2026-07-06 11:00:00,0.107455153
2026-07-06 12:00:00,0.148028386
2026-07-06 13:00:00,0.302245805
2026-07-06 14:00:00,0.144576829
2026-07-06 15:00:00,0.179495162
2026-07-06 16:00:00,0.502998506
2026-07-06 17:00:00,0.234848419
2026-07-06 18:00:00,0.226565626
2026-07-06 19:00:00,0.209089547
2026-07-06 20:00:00,0.251950503
2026-07-06 21:00:00,0.450509113
2026-07-06 22:00:00,0.146973387
2026-07-06 23:00:00,0.145286879
2026-07-07 00:00:00,0.204121967
2026-07-07 01:00:00,0.109280186
2026-07-07 02:00:00,0.094704675
2026-07-07 03:00:00,0.073112672
2026-07-07 04:00:00,0.072277193
2026-07-07 05:00:00,0.076166553
2026-07-07 06:00:00,0.159626611
2026-07-07 07:00:00,0.07514715
2026-07-07 08:00:00,0.072702431
2026-07-07 09:00:00,0.081243032
2026-07-07 10:00:00,0.163303722
2026-07-07 11:00:00,0.136268466
2026-07-07 12:00:00,0.234288763
2026-07-07 13:00:00,0.121593845
2026-07-07 14:00:00,0.128895161
2026-07-07 15:00:00,0.25907341
2026-07-07 16:00:00,0.34396558
2026-07-07 17:00:00,0.344625416
2026-07-07 18:00:00,0.293282298
2026-07-07 19:00:00,0.25924484
2026-07-07 20:00:00,0.117751045
2026-07-07 21:00:00,0.15893301
2026-07-07 22:00:00,0.165386185
2026-07-07 23:00:00,0.079210585
2026-07-08 00:00:00,0.066848188
2026-07-08 01:00:00,0.065895743
2026-07-08 02:00:00,0.064920947
2026-07-08 03:00:00,0.059867063
2026-07-08 04:00:00,0.071858811
2026-07-08 05:00:00,0.115704299
2026-07-08 06:00:00,0.073188065
2026-07-08 07:00:00,0.064639132
2026-07-08 08:00:00,0.092857876
2026-07-08 09:00:00,0.076635341
2026-07-08 10:00:00,0.081712579
2026-07-08 11:00:00,0.117666129
2026-07-08 12:00:00,0.123019134
2026-07-08 13:00:00,0.092039656
2026-07-08 14:00:00,0.101140561
2026-07-08 15:00:00,0.182584957
2026-07-08 16:00:00,0.150118298
2026-07-08 17:00:00,0.39417227
2026-07-08 18:00:00,1.043201781
2026-07-08 19:00:00,0.20810954
2026-07-08 20:00:00,0.232199334
2026-07-08 21:00:00,0.088825945
2026-07-08 22:00:00,0.066230714
2026-07-08 23:00:00,0.231457155
2026-07-09 00:00:00,0.090660182
2026-07-09 01:00:00,0.108865532
2026-07-09 02:00:00,0.109161448
2026-07-09 03:00:00,0.08261785
2026-07-09 04:00:00,0.083717212
2026-07-09 05:00:00,0.119823618
2026-07-09 06:00:00,0.227879953
2026-07-09 07:00:00,0.098991938
2026-07-09 08:00:00,0.099096484
2026-07-09 09:00:00,0.085939824
2026-07-09 10:00:00,0.064079433
2026-07-09 11:00:00,0.061688221
2026-07-09 12:00:00,0.068043231
2026-07-09 13:00:00,0.060276516
2026-07-09 14:00:00,0.084066249
2026-07-09 15:00:00,0.188540143
2026-07-09 16:00:00,0.147672016
2026-07-09 17:00:00,0.100074432
2026-07-09 18:00:00,0.10058483
2026-07-09 19:00:00,0.079709843
2026-07-09 20:00:00,0.070941696
2026-07-09 21:00:00,0.062885355
2026-07-09 22:00:00,0.067330232
2026-07-09 23:00:00,0.134159073
2026-07-10 00:00:00,0.074940649
2026-07-10 01:00:00,0.071755261
2026-07-10 02:00:00,0.097661669
2026-07-10 03:00:00,0.066064512
2026-07-10 04:00:00,0.069801841
2026-07-10 05:00:00,0.051995745
2026-07-10 06:00:00,0.073582883
2026-07-10 07:00:00,0.063661585
2026-07-10 08:00:00,0.069425929
2026-07-10 09:00:00,0.071580081
2026-07-10 10:00:00,0.082725857
2026-07-10 11:00:00,0.114752852
2026-07-10 12:00:00,0.169297386
2026-07-10 13:00:00,0.127709363
2026-07-10 14:00:00,0.148646728
2026-07-10 15:00:00,0.307029428
2026-07-10 16:00:00,0.224171006
2026-07-10 17:00:00,0.261507941
2026-07-10 18:00:00,0.125954818
2026-07-10 19:00:00,0.232025551
2026-07-10 20:00:00,0.107267655
2026-07-10 21:00:00,0.064066168
2026-07-10 22:00:00,0.11926248
2026-07-10 23:00:00,0.086735925
2026-07-11 00:00:00,0.098164413
2026-07-11 01:00:00,0.136810519
2026-07-11 02:00:00,0.10878284
2026-07-11 03:00:00,0.193444682
2026-07-11 04:00:00,0.125998232
2026-07-11 05:00:00,0.103437434
2026-07-11 06:00:00,0.0814406
2026-07-11 07:00:00,0.065936743
2026-07-11 08:00:00,0.085110723
2026-07-11 09:00:00,0.069318127
2026-07-11 10:00:00,0.082862973
2026-07-11 11:00:00,0.067569671
2026-07-11 12:00:00,0.108204597
2026-07-11 13:00:00,0.096519018
2026-07-11 14:00:00,0.078951237
2026-07-11 15:00:00,0.10958463
2026-07-11 16:00:00,0.174560443
2026-07-11 17:00:00,0.156947402
2026-07-11 18:00:00,0.157823642
2026-07-11 19:00:00,0.225682846
2026-07-11 20:00:00,0.088130322
2026-07-11 21:00:00,0.117034306
2026-07-11 22:00:00,0.113724775
2026-07-11 23:00:00,0.105560519
2026-07-12 00:00:00,0.129354882
2026-07-12 01:00:00,0.090621482
2026-07-12 02:00:00,0.136098373
2026-07-12 03:00:00,0.075816957
2026-07-12 04:00:00,0.078663272
2026-07-12 05:00:00,0.07027098
2026-07-12 06:00:00,0.06506114
2026-07-12 07:00:00,0.062633607
2026-07-12 08:00:00,0.0622554
2026-07-12 09:00:00,0.056878619
2026-07-12 10:00:00,0.092077942
2026-07-12 11:00:00,0.081112785
2026-07-12 12:00:00,0.088799247
2026-07-12 13:00:00,0.081854022
2026-07-12 14:00:00,0.080063193
2026-07-12 15:00:00,0.083598751
2026-07-12 16:00:00,0.0934676
2026-07-12 17:00:00,0.173988801
2026-07-12 18:00:00,0.08351022
2026-07-12 19:00:00,0.087012904
2026-07-12 20:00:00,0.075258882
2026-07-12 21:00:00,0.065855312
2026-07-12 22:00:00,0.065063307
2026-07-12 23:00:00,0.060650746
2026-07-13 00:00:00,0.06588714
2026-07-13 01:00:00,0.035870547
2026-07-13 02:00:00,0.084882727
2026-07-13 03:00:00,0.087312147
2026-07-13 04:00:00,0.057763695
2026-07-13 05:00:00,0.084631694
2026-07-13 06:00:00,0.056907704
2026-07-13 07:00:00,0.052375528
2026-07-13 08:00:00,0.057422017
2026-07-13 09:00:00,0.095096104
2026-07-13 10:00:00,0.068495938
2026-07-13 11:00:00,0.067867887
2026-07-13 12:00:00,0.090899091
2026-07-13 13:00:00,0.111935118
2026-07-13 14:00:00,0.083875297
2026-07-13 15:00:00,0.195897864
2026-07-13 16:00:00,0.154316864
2026-07-13 17:00:00,0.233038312
2026-07-13 18:00:00,0.137494007
2026-07-13 19:00:00,0.196373377
2026-07-13 20:00:00,0.22801163
2026-07-13 21:00:00,0.214573968
2026-07-13 22:00:00,0.104572468
2026-07-13 23:00:00,0.061985174
2026-07-14 00:00:00,0.099781022
2026-07-14 01:00:00,0.132617439
2026-07-14 02:00:00,0.13439363
2026-07-14 03:00:00,0.118783216
2026-07-14 04:00:00,0.100194954
2026-07-14 05:00:00,0.074049743
2026-07-14 06:00:00,0.06778909
2026-07-14 07:00:00,0.07075949
2026-07-14 08:00:00,0.121274762
2026-07-14 09:00:00,0.189233542
2026-07-14 10:00:00,0.182959896
2026-07-14 11:00:00,0.127141254
2026-07-14 12:00:00,0.202697412
2026-07-14 13:00:00,0.091886971
2026-07-14 14:00:00,0.377307505
2026-07-14 15:00:00,0.688798747
2026-07-14 16:00:00,0.36862879
2026-07-14 17:00:00,0.712000589
2026-07-14 18:00:00,0.285004423
2026-07-14 19:00:00,0.173398861
2026-07-14 20:00:00,0.158743434
2026-07-14 21:00:00,0.170639497
2026-07-14 22:00:00,0.080474264
2026-07-14 23:00:00,0.077504617
2026-07-15 00:00:00,0.258164486
2026-07-15 01:00:00,0.083122368
2026-07-15 02:00:00,0.067361746
2026-07-15 03:00:00,0.080685789
2026-07-15 04:00:00,0.107757584
2026-07-15 05:00:00,0.06436095
2026-07-15 06:00:00,0.07420493
2026-07-15 07:00:00,0.096531579
2026-07-15 08:00:00,0.12002677
2026-07-15 09:00:00,0.138915767
2026-07-15 10:00:00,0.117577534
2026-07-15 11:00:00,0.103362533
2026-07-15 12:00:00,0.078394823
2026-07-15 13:00:00,0.076346436
2026-07-15 14:00:00,0.111187347
2026-07-15 15:00:00,0.311810446
2026-07-15 16:00:00,0.224609848
2026-07-15 17:00:00,0.254666031
2026-07-15 18:00:00,0.37518736
2026-07-15 19:00:00,0.133663021
2026-07-15 20:00:00,0.212422189
2026-07-15 21:00:00,0.101309964
2026-07-15 22:00:00,0.104977107
2026-07-15 23:00:00,0.094845673
2026-07-16 00:00:00,0.062155014
2026-07-16 01:00:00,0.108159522
2026-07-16 02:00:00,0.07757731
2026-07-16 03:00:00,0.123677553
2026-07-16 04:00:00,0.088695436
2026-07-16 05:00:00,0.084372314
2026-07-16 06:00:00,0.057208279
2026-07-16 07:00:00,0.060999776
2026-07-16 08:00:00,0.062106177
2026-07-16 09:00:00,0.148376626
2026-07-16 10:00:00,0.204201022
2026-07-16 11:00:00,0.099226635
2026-07-16 12:00:00,0.107080403
2026-07-16 13:00:00,0.062429037
2026-07-16 14:00:00,0.136974965
2026-07-16 15:00:00,0.174087687
2026-07-16 16:00:00,0.146252366
2026-07-16 17:00:00,2.506487898
2026-07-16 18:00:00,0.27752966
2026-07-16 19:00:00,0.228932477
2026-07-16 20:00:00,0.232902799
2026-07-16 21:00:00,0.14103727
2026-07-16 22:00:00,0.320592893
2026-07-16 23:00:00,0.112716049
2026-07-17 00:00:00,0.122330896
2026-07-17 01:00:00,0.078063608
2026-07-17 02:00:00,0.13090807
2026-07-17 03:00:00,0.118337437
2026-07-17 04:00:00,0.093647775
2026-07-17 05:00:00,0.09375009
2026-07-17 06:00:00,0.102660422
2026-07-17 07:00:00,0.182529814
2026-07-17 08:00:00,0.109478081
2026-07-17 09:00:00,0.056857043
2026-07-17 10:00:00,0.12664578
2026-07-17 11:00:00,0.061105655
2026-07-17 12:00:00,0.06385027
2026-07-17 13:00:00,0.107600701
2026-07-17 14:00:00,0.063092698
2026-07-17 15:00:00,0.257075835
2026-07-17 16:00:00,0.191395842
2026-07-17 17:00:00,0.230530535
2026-07-17 18:00:00,0.149810636
2026-07-17 19:00:00,0.066876207
2026-07-17 20:00:00,0.076622985
2026-07-17 21:00:00,0.044636708
2026-07-17 22:00:00,0.053295524
2026-07-17 23:00:00,0.064950045
2026-07-18 00:00:00,0.066338533
2026-07-18 01:00:00,0.092117594
2026-07-18 02:00:00,0.073471015
2026-07-18 03:00:00,0.108724227
2026-07-18 04:00:00,0.081298644
2026-07-18 05:00:00,0.082737977
2026-07-18 06:00:00,0.05389866
2026-07-18 07:00:00,0.054908652
2026-07-18 08:00:00,0.056870021
2026-07-18 09:00:00,0.054326209
2026-07-18 10:00:00,0.065166118
2026-07-18 11:00:00,0.068331053
2026-07-18 12:00:00,0.091883122
2026-07-18 13:00:00,0.058594937
2026-07-18 14:00:00,0.095699244
2026-07-18 15:00:00,0.066972195
2026-07-18 16:00:00,0.195623754
2026-07-18 17:00:00,0.058828006
2026-07-18 18:00:00,0.072296428
2026-07-18 19:00:00,0.060442187
2026-07-18 20:00:00,0.086472956
2026-07-18 21:00:00,0.050185565
2026-07-18 22:00:00,0.054616408
2026-07-18 23:00:00,0.051176732
2026-07-19 00:00:00,0.030348292
2026-07-19 01:00:00,0.036575087
2026-07-19 02:00:00,0.045581377
2026-07-19 03:00:00,0.036089569
2026-07-19 04:00:00,0.038430479
2026-07-19 05:00:00,0.049403107
2026-07-19 06:00:00,0.049034365
2026-07-19 07:00:00,0.050480796
2026-07-19 08:00:00,0.048261741
2026-07-19 09:00:00,0.040206412
2026-07-19 10:00:00,0.041027962
2026-07-19 11:00:00,0.041404798
2026-07-19 12:00:00,0.036600258
2026-07-19 13:00:00,0.072862158
2026-07-19 14:00:00,0.044562189
2026-07-19 15:00:00,0.039116923
2026-07-19 16:00:00,0.039695362
2026-07-19 17:00:00,0.04529824
2026-07-19 18:00:00,0.034242585
2026-07-19 19:00:00,0.044636111
2026-07-19 20:00:00,0.041266651
2026-07-19 21:00:00,0.042555047
2026-07-19 22:00:00,0.033159251
2026-07-19 23:00:00,0.036681223
2026-07-20 00:00:00,0.027692298
2026-07-20 01:00:00,0.03524803
2026-07-20 02:00:00,0.036791634
2026-07-20 03:00:00,0.032025125
2026-07-20 04:00:00,0.044575587
2026-07-20 05:00:00,0.046036807
2026-07-20 06:00:00,0.034109653
2026-07-20 07:00:00,0.052368376
2026-07-20 08:00:00,0.042908713
2026-07-20 09:00:00,0.041943147
2026-07-20 10:00:00,0.06906916
2026-07-20 11:00:00,0.055401743
2026-07-20 12:00:00,0.046538143
2026-07-20 13:00:00,0.142241952
2026-07-20 14:00:00,0.177581594
2026-07-20 15:00:00,0.261816175
2026-07-20 16:00:00,0.302455004
2026-07-20 17:00:00,0.239986365
2026-07-20 18:00:00,0.331784385
2026-07-20 19:00:00,0.215711782
2026-07-20 20:00:00,0.24523396
2026-07-20 21:00:00,0.238137921
2026-07-20 22:00:00,0.151984369
2026-07-20 23:00:00,0.118758849
2026-07-21 00:00:00,0.055512414
2026-07-21 01:00:00,0.071247263
2026-07-21 02:00:00,0.067449968
2026-07-21 03:00:00,0.074636034
2026-07-21 04:00:00,0.154275833
2026-07-21 05:00:00,0.045902059
2026-07-21 06:00:00,0.058192275
2026-07-21 07:00:00,0.095970623
2026-07-21 08:00:00,0.088760596
2026-07-21 09:00:00,0.094030851
2026-07-21 10:00:00,0.133889824
2026-07-21 11:00:00,0.151243291
2026-07-21 12:00:00,0.139632455
2026-07-21 13:00:00,0.051581084
2026-07-21 14:00:00,0.155411493
2026-07-21 15:00:00,0.232558096
2026-07-21 16:00:00,0.300937659
2026-07-21 17:00:00,0.208527561
2026-07-21 18:00:00,0.191298962
2026-07-21 19:00:00,0.263396044
2026-07-21 20:00:00,0.118626687
2026-07-21 21:00:00,0.154198206
2026-07-21 22:00:00,0.150259646
2026-07-21 23:00:00,0.087381767
2026-07-22 00:00:00,0.083572018
2026-07-22 01:00:00,0.128040703
2026-07-22 02:00:00,0.109568118
2026-07-22 03:00:00,0.081731107
2026-07-22 04:00:00,0.065458208
2026-07-22 05:00:00,0.092557793
2026-07-22 06:00:00,0.072965412
2026-07-22 07:00:00,0.098910991
2026-07-22 08:00:00,0.072460957
2026-07-22 09:00:00,0.088977555
2026-07-22 10:00:00,0.075947408
2026-07-22 11:00:00,0.067898868
2026-07-22 12:00:00,0.109684033
2026-07-22 13:00:00,0.097804399
2026-07-22 14:00:00,0.123747267
2026-07-22 15:00:00,0.170307318
2026-07-22 16:00:00,0.323921115
2026-07-22 17:00:00,0.235601439
2026-07-22 18:00:00,0.144012744
2026-07-22 19:00:00,0.11944048
2026-07-22 20:00:00,0.104924243
2026-07-22 21:00:00,0.126464087
2026-07-22 22:00:00,0.126403142
2026-07-22 23:00:00,0.103721916
2026-07-23 00:00:00,0.105521867
2026-07-23 01:00:00,0.115654405
2026-07-23 02:00:00,0.148611571
2026-07-23 03:00:00,0.120811476
2026-07-23 04:00:00,0.094975619
2026-07-23 05:00:00,0.130393453
2026-07-23 06:00:00,0.097031083
2026-07-23 07:00:00,0.093987264
2026-07-23 08:00:00,0.163022875
2026-07-23 09:00:00,0.099379278
2026-07-23 10:00:00,0.092463067
2026-07-23 11:00:00,0.292411309
2026-07-23 12:00:00,0.150246923
2026-07-23 13:00:00,0.145348571
2026-07-23 14:00:00,0.157364099
2026-07-23 15:00:00,0.689701095
2026-07-23 16:00:00,0.582422725
2026-07-23 17:00:00,0.425593999
2026-07-23 18:00:00,0.184893474
2026-07-23 19:00:00,0.152002848
2026-07-23 20:00:00,0.13467953
2026-07-23 21:00:00,0.142892185
2026-07-23 22:00:00,0.105908875
2026-07-23 23:00:00,0.08766495
2026-07-24 00:00:00,0.067680736
2026-07-24 01:00:00,0.095686531
2026-07-24 02:00:00,0.076865737
2026-07-24 03:00:00,0.101560456
2026-07-24 04:00:00,0.069889806
2026-07-24 05:00:00,0.158952571
2026-07-24 06:00:00,0.110400651
2026-07-24 07:00:00,0.119048207
2026-07-24 08:00:00,0.113591752
2026-07-24 09:00:00,0.109389123
2026-07-24 10:00:00,0.141888272
2026-07-24 11:00:00,0.095920614
2026-07-24 12:00:00,0.12136379
2026-07-24 13:00:00,0.108876242
2026-07-24 14:00:00,0.110233274
2026-07-24 15:00:00,0.127484185
2026-07-24 16:00:00,0.147473042
2026-07-24 17:00:00,0.247079672
2026-07-24 18:00:00,0.109388404
2026-07-24 19:00:00,0.100427764
2026-07-24 20:00:00,0.13194702
2026-07-24 21:00:00,0.131371479
2026-07-24 22:00:00,0.093607501
2026-07-24 23:00:00,0.107061629
2026-07-25 00:00:00,0.119692998
2026-07-25 01:00:00,0.102338859
2026-07-25 02:00:00,0.121347053
2026-07-25 03:00:00,0.131443817
2026-07-25 04:00:00,0.129702201
2026-07-25 05:00:00,0.108417021
2026-07-25 06:00:00,0.117718511
2026-07-25 07:00:00,0.121455561
2026-07-25 08:00:00,0.111813881
2026-07-25 09:00:00,0.114748054
2026-07-25 10:00:00,0.112425158
2026-07-25 11:00:00,0.086698916
2026-07-25 12:00:00,0.089359453
2026-07-25 13:00:00,0.061352492
2026-07-25 14:00:00,0.069751037
2026-07-25 15:00:00,0.076201435
2026-07-25 16:00:00,0.107877303
2026-07-25 17:00:00,0.154944291
2026-07-25 18:00:00,0.140827034
2026-07-25 19:00:00,0.122125482
2026-07-25 20:00:00,0.074843256
2026-07-25 21:00:00,0.07350298
2026-07-25 22:00:00,0.065840717
2026-07-25 23:00:00,0.049963826
2026-07-26 00:00:00,0.041314727
2026-07-26 01:00:00,0.049888756
2026-07-26 02:00:00,0.046378938
2026-07-26 03:00:00,0.058933042
2026-07-26 04:00:00,0.04801338
2026-07-26 05:00:00,0.051101664
2026-07-26 06:00:00,0.04765914
2026-07-26 07:00:00,0.04554498
2026-07-26 08:00:00,0.064470351
2026-07-26 09:00:00,0.049002283
2026-07-26 10:00:00,0.056978216
2026-07-26 11:00:00,0.046920037
2026-07-26 12:00:00,0.052311782
2026-07-26 13:00:00,0.056536475
2026-07-26 14:00:00,0.070710071
2026-07-26 15:00:00,0.150384875
2026-07-26 16:00:00,0.17403631
2026-07-26 17:00:00,0.088244986
2026-07-26 18:00:00,0.076919447
2026-07-26 19:00:00,0.062742058
2026-07-26 20:00:00,0.072163671
2026-07-26 21:00:00,0.191672032
2026-07-26 22:00:00,0.0686746
2026-07-26 23:00:00,0.07565925
2026-07-27 00:00:00,0.610845645
2026-07-27 01:00:00,0.090279736
2026-07-27 02:00:00,0.056881936
2026-07-27 03:00:00,0.046977761
2026-07-27 04:00:00,0.040278333
2026-07-27 05:00:00,0.040866616
2026-07-27 06:00:00,0.040599334
2026-07-27 07:00:00,0.041286616
2026-07-27 08:00:00,0.047860592
2026-07-27 09:00:00,0.050523229
2026-07-27 10:00:00,0.09336613
2026-07-27 11:00:00,0.083242854
2026-07-27 12:00:00,0.09361583
2026-07-27 13:00:00,0.103504609
2026-07-27 14:00:00,0.230807435
2026-07-27 15:00:00,1.024105276
2026-07-27 16:00:00,1.974954835
2026-07-27 17:00:00,0.223019913
2026-07-27 18:00:00,0.149753839
2026-07-27 19:00:00,0.117365395
2026-07-27 20:00:00,0.14341147
2026-07-27 21:00:00,0.071620817
2026-07-27 22:00:00,0.071268453
2026-07-27 23:00:00,0.150197326
2026-07-28 00:00:00,0.070684689
2026-07-28 01:00:00,0.049147558
2026-07-28 02:00:00,0.047754446
2026-07-28 03:00:00,0.062983707
2026-07-28 04:00:00,0.164168737
2026-07-28 05:00:00,0.163370965
2026-07-28 06:00:00,0.044563765
2026-07-28 07:00:00,0.042669434
2026-07-28 08:00:00,0.128650547
2026-07-28 09:00:00,0.102055444
2026-07-28 10:00:00,0.055057201
2026-07-28 11:00:00,0.047734941
2026-07-28 12:00:00,0.074696282
2026-07-28 13:00:00,0.090273261
2026-07-28 14:00:00,0.304356858
2026-07-28 15:00:00,0.282053323
2026-07-28 16:00:00,0.599442294
2026-07-28 17:00:00,1.858498207
2026-07-28 18:00:00,0.448470338
2026-07-28 19:00:00,0.118499976
2026-07-28 20:00:00,0.111669586
2026-07-28 21:00:00,0.090837206
2026-07-28 22:00:00,0.041258074
2026-07-28 23:00:00,0.044231802
2026-07-29 00:00:00,0.038552187
2026-07-29 01:00:00,0.040899712
2026-07-29 02:00:00,0.038332507
2026-07-29 03:00:00,0.043537835
2026-07-29 04:00:00,0.042920367
2026-07-29 05:00:00,0.042892488
2026-07-29 06:00:00,0.041628724
2026-07-29 07:00:00,0.049640021
2026-07-29 08:00:00,0.049640407
2026-07-29 09:00:00,0.053014186
2026-07-29 10:00:00,0.093178129
2026-07-29 11:00:00,0.059629051
2026-07-29 12:00:00,0.050737185
2026-07-29 13:00:00,0.06131272
2026-07-29 14:00:00,0.534160403
2026-07-29 15:00:00,0.908141464
2026-07-29 16:00:00,0.504407672
2026-07-29 17:00:00,0.310383987
2026-07-29 18:00:00,0.227508779
2026-07-29 19:00:00,0.704682763
2026-07-29 20:00:00,0.327833345
2026-07-29 21:00:00,0.150096668
2026-07-29 22:00:00,0.120988791
2026-07-29 23:00:00,0.100508148
2026-07-30 00:00:00,0.047084189
2026-07-30 01:00:00,0.063279227
2026-07-30 02:00:00,0.056277884
2026-07-30 03:00:00,0.052015978
2026-07-30 04:00:00,0.056702383
2026-07-30 05:00:00,0.050094525
2026-07-30 06:00:00,0.049128591
2026-07-30 07:00:00,0.0528688
2026-07-30 08:00:00,0.053562916
2026-07-30 09:00:00,0.05590633
2026-07-30 10:00:00,0.098120051
2026-07-30 11:00:00,0.067847163
2026-07-30 12:00:00,0.346309646
2026-07-30 13:00:00,2.546230023
2026-07-30 14:00:00,1.656208614
2026-07-30 15:00:00,2.306853703
2026-07-30 16:00:00,4.944124306
2026-07-30 17:00:00,2.02747941
2026-07-30 18:00:00,0.275924886
2026-07-30 19:00:00,0.28728871
2026-07-30 20:00:00,0.220584478
2026-07-30 21:00:00,0.164272446
2026-07-30 22:00:00,0.160940045
2026-07-30 23:00:00,0.125340866
2026-07-31 00:00:00,0.120613505
2026-07-31 01:00:00,0.186297204
2026-07-31 02:00:00,0.087768058
2026-07-31 03:00:00,0.057863853
2026-07-31 04:00:00,0.065631563
2026-07-31 05:00:00,0.042143174
2026-07-31 06:00:00,0.070884266
2026-07-31 07:00:00,0.095000988
2026-07-31 08:00:00,0.121494374
2026-07-31 09:00:00,0.198212979
2026-07-31 10:00:00,0.087290953
2026-07-31 11:00:00,0.077316985
2026-07-31 12:00:00,0.06177704
2026-07-31 13:00:00,0.098303837
2026-07-31 14:00:00,0.946750822
2026-07-31 15:00:00,1.699289231
2026-07-31 16:00:00,1.055685113
2026-07-31 17:00:00,0.853570623
2026-07-31 18:00:00,0.2901985
2026-07-31 19:00:00,0.14882081
2026-07-31 20:00:00,0.138711232
2026-07-31 21:00:00,0.11769941
2026-07-31 22:00:00,0.090798468
2026-07-31 23:00:00,0.060955442
2026-08-01 00:00:00,0.058843561
2026-08-01 01:00:00,0.087393892
2026-08-01 02:00:00,0.049676032
2026-08-01 03:00:00,0.051289192
2026-08-01 04:00:00,0.046366693
2026-08-01 05:00:00,0.04169185
2026-08-01 06:00:00,0.044123609
2026-08-01 07:00:00,0.048591111
2026-08-01 08:00:00,0.062392224
2026-08-01 09:00:00,0.055162279
2026-08-01 10:00:00,0.042824761
2026-08-01 11:00:00,0.0432997
2026-08-01 12:00:00,0.048238526
